original_term_id	slim_term_id
DOID:7651	DOID:162
DOID:6193	DOID:162
DOID:3356	DOID:162
DOID:2775	DOID:162
DOID:3347	DOID:162
DOID:7132	DOID:162
DOID:0060100	DOID:162
DOID:4524	DOID:162
DOID:3071	DOID:162
DOID:11920	DOID:162
DOID:684	DOID:162
DOID:260	DOID:162
DOID:5351	DOID:162
DOID:5624	DOID:162
DOID:8654	DOID:162
DOID:1140	DOID:162
DOID:3479	DOID:162
DOID:6848	DOID:162
DOID:8997	DOID:162
DOID:4117	DOID:162
DOID:8272	DOID:162
DOID:4872	DOID:162
DOID:5742	DOID:162
DOID:4289	DOID:162
DOID:4513	DOID:162
DOID:3501	DOID:162
DOID:305	DOID:162
DOID:3618	DOID:162
DOID:4236	DOID:162
DOID:1521	DOID:162
DOID:8025	DOID:162
DOID:5547	DOID:162
DOID:3121	DOID:162
DOID:3603	DOID:162
DOID:6847	DOID:162
DOID:7139	DOID:162
DOID:4903	DOID:162
DOID:6727	DOID:162
DOID:5285	DOID:162
DOID:0080997	DOID:162
DOID:5625	DOID:162
DOID:8883	DOID:162
DOID:4876	DOID:162
DOID:10540	DOID:162
DOID:0081278	DOID:162
DOID:5574	DOID:162
DOID:2994	DOID:162
DOID:5718	DOID:162
DOID:1522	DOID:162
DOID:6018	DOID:162
DOID:5831	DOID:162
DOID:13169	DOID:162
DOID:6501	DOID:162
DOID:11241	DOID:162
DOID:3702	DOID:162
DOID:0050916	DOID:162
DOID:4043	DOID:162
DOID:3748	DOID:162
DOID:6003	DOID:162
DOID:116	DOID:162
DOID:4505	DOID:162
DOID:2766	DOID:162
DOID:0050750	DOID:162
DOID:5292	DOID:162
DOID:8731	DOID:162
DOID:7927	DOID:162
DOID:11239	DOID:162
DOID:368	DOID:162
DOID:2097	DOID:162
DOID:7586	DOID:162
DOID:3251	DOID:162
DOID:3749	DOID:162
DOID:5760	DOID:162
DOID:5345	DOID:162
DOID:0080674	DOID:162
DOID:0080647	DOID:162
DOID:3379	DOID:162
DOID:3355	DOID:162
DOID:5667	DOID:162
DOID:6407	DOID:162
DOID:4765	DOID:162
DOID:0080643	DOID:162
DOID:4003	DOID:162
DOID:2154	DOID:162
DOID:3183	DOID:162
DOID:0050748	DOID:162
DOID:12339	DOID:162
DOID:4235	DOID:162
DOID:3278	DOID:162
DOID:14032	DOID:162
DOID:0080618	DOID:162
DOID:4515	DOID:162
DOID:8538	DOID:162
DOID:7639	DOID:162
DOID:0080192	DOID:162
DOID:8007	DOID:162
DOID:1862	DOID:162
DOID:2441	DOID:162
DOID:2150	DOID:162
DOID:7612	DOID:162
DOID:14125	DOID:162
DOID:5713	DOID:162
DOID:3252	DOID:162
DOID:3698	DOID:162
DOID:5658	DOID:162
DOID:6208	DOID:162
DOID:8187	DOID:162
DOID:686	DOID:162
DOID:4892	DOID:162
DOID:6575	DOID:162
DOID:11593	DOID:162
DOID:11905	DOID:162
DOID:0081049	DOID:162
DOID:7213	DOID:162
DOID:1039	DOID:162
DOID:3199	DOID:162
DOID:13159	DOID:162
DOID:3039	DOID:162
DOID:9149	DOID:162
DOID:8339	DOID:162
DOID:4921	DOID:162
DOID:4015	DOID:162
DOID:4922	DOID:162
DOID:2096	DOID:162
DOID:4708	DOID:162
DOID:3744	DOID:162
DOID:0050902	DOID:162
DOID:6961	DOID:162
DOID:4389	DOID:162
DOID:672	DOID:162
DOID:0080185	DOID:162
DOID:8288	DOID:162
DOID:5662	DOID:162
DOID:3720	DOID:162
DOID:0080906	DOID:162
DOID:4766	DOID:162
DOID:3998	DOID:162
DOID:2705	DOID:162
DOID:5672	DOID:162
DOID:8144	DOID:162
DOID:3354	DOID:162
DOID:6917	DOID:162
DOID:0080347	DOID:162
DOID:4005	DOID:162
DOID:9986	DOID:162
DOID:6053	DOID:162
DOID:5207	DOID:162
DOID:6566	DOID:162
DOID:3605	DOID:162
DOID:4931	DOID:162
DOID:7360	DOID:162
DOID:0080777	DOID:162
DOID:4593	DOID:162
DOID:5560	DOID:162
DOID:4933	DOID:162
DOID:3277	DOID:162
DOID:4467	DOID:162
DOID:3703	DOID:162
DOID:3373	DOID:162
