BioSampleID	DataEventID
GTEX-145MO-0001-SM-7DROL	DATA_EVENT.00051732
GTEX-145MO-0126-SM-5S2QU	DATA_EVENT.00015828
GTEX-145MO-0326-SM-5Q5B3	DATA_EVENT.00015832
GTEX-145MO-0426-SM-5QGP6	DATA_EVENT.00015836
GTEX-145MO-0526-SM-5Q5F7	DATA_EVENT.00015840
GTEX-145MO-0626-SM-5NQAW	DATA_EVENT.00015844
GTEX-145MO-0726-SM-5NQB9	DATA_EVENT.00015848
GTEX-145MO-0826-SM-5NQBL	DATA_EVENT.00015852
GTEX-145MO-1126-SM-5NQBX	DATA_EVENT.00015856
GTEX-145MO-1226-SM-5QGPC	DATA_EVENT.00015860
GTEX-145MO-1326-SM-5Q5EF	DATA_EVENT.00015864
GTEX-145MO-1426-SM-5Q5BS	DATA_EVENT.00015868
GTEX-145MO-1526-SM-5QGQC	DATA_EVENT.00015872
GTEX-145MO-2126-SM-5Q5CZ	DATA_EVENT.00015876
GTEX-145MO-2226-SM-5Q5BN	DATA_EVENT.00015880
GTEX-145MO-2326-SM-5NQ9K	DATA_EVENT.00015884
GTEX-145MO-2426-SM-5NQ9W	DATA_EVENT.00015888
GTEX-145MO-2626-SM-5QGPD	DATA_EVENT.00015892
GTEX-145MO-2826-SM-5LU96	DATA_EVENT.00015896
GTEX-145MO-3126-SM-5S2RT	DATA_EVENT.00015900
GTEX-146FH-0002-SM-6WSBB	DATA_EVENT.00051736
GTEX-146FH-0126-SM-5QGPP	DATA_EVENT.00015904
GTEX-146FH-0226-SM-5QGPQ	DATA_EVENT.00015908
GTEX-146FH-0326-SM-5QGPT	DATA_EVENT.00015912
GTEX-146FH-0426-SM-5QGPS	DATA_EVENT.00015916
GTEX-146FH-0526-SM-5QGQ3	DATA_EVENT.00015920
GTEX-146FH-0826-SM-5SI8T	DATA_EVENT.00015924
GTEX-146FH-0926-SM-5SI96	DATA_EVENT.00015928
GTEX-146FH-1026-SM-5RQIF	DATA_EVENT.00015932
GTEX-146FH-1126-SM-5NQAT	DATA_EVENT.00015936
GTEX-146FH-1226-SM-5NQB6	DATA_EVENT.00015940
GTEX-146FH-1326-SM-5NQBI	DATA_EVENT.00015944
GTEX-146FH-1526-SM-5NQBU	DATA_EVENT.00015948
GTEX-146FH-1626-SM-5NQ9H	DATA_EVENT.00015952
GTEX-146FH-1726-SM-5QGQ2	DATA_EVENT.00015956
GTEX-146FH-1826-SM-5QGQ7	DATA_EVENT.00015960
GTEX-146FH-1926-SM-5Q5B2	DATA_EVENT.00015964
GTEX-146FH-2026-SM-5SI9I	DATA_EVENT.00015968
GTEX-146FH-2126-SM-5SI9U	DATA_EVENT.00015972
GTEX-146FH-2426-SM-5Q5EW	DATA_EVENT.00015976
GTEX-146FH-2526-SM-5Q5BP	DATA_EVENT.00015980
GTEX-146FH-2626-SM-5Q5E1	DATA_EVENT.00015984
GTEX-146FQ-0003-SM-6WSCH	DATA_EVENT.00051740
GTEX-146FQ-0126-SM-5NQA9	DATA_EVENT.00015988
GTEX-146FQ-0226-SM-5NQAL	DATA_EVENT.00015992
GTEX-146FQ-0326-SM-5NQAX	DATA_EVENT.00015996
GTEX-146FQ-0426-SM-5NQBA	DATA_EVENT.00016000
GTEX-146FQ-0526-SM-5LU9I	DATA_EVENT.00016004
GTEX-146FQ-0626-SM-5LU9U	DATA_EVENT.00016008
GTEX-146FQ-0726-SM-5LUA7	DATA_EVENT.00016012
GTEX-146FQ-0826-SM-5LUAJ	DATA_EVENT.00016016
GTEX-146FQ-0926-SM-5LUAV	DATA_EVENT.00016020
GTEX-146FQ-1026-SM-5LU8I	DATA_EVENT.00016024
GTEX-146FQ-1126-SM-5NQBM	DATA_EVENT.00016028
GTEX-146FQ-1226-SM-5QGQ4	DATA_EVENT.00016032
GTEX-146FQ-1526-SM-5Q5CX	DATA_EVENT.00016036
GTEX-146FQ-1726-SM-5QGPX	DATA_EVENT.00016040
GTEX-146FQ-1926-SM-5NQBY	DATA_EVENT.00016044
GTEX-146FQ-2126-SM-5RQHU	DATA_EVENT.00016048
GTEX-146FR-0004-SM-6WSBD	DATA_EVENT.00051744
GTEX-146FR-0126-SM-5Q5F3	DATA_EVENT.00016052
GTEX-146FR-0226-SM-5Q5F6	DATA_EVENT.00016056
GTEX-146FR-0326-SM-5SI8U	DATA_EVENT.00016060
GTEX-146FR-0426-SM-5SI97	DATA_EVENT.00016064
GTEX-146FR-0526-SM-5Q5EX	DATA_EVENT.00016068
GTEX-146FR-0626-SM-5RQJ1	DATA_EVENT.00016072
GTEX-146FR-0926-SM-5QGPE	DATA_EVENT.00016076
GTEX-146FR-1026-SM-5NQ9T	DATA_EVENT.00016080
GTEX-146FR-1226-SM-5SIA7	DATA_EVENT.00016084
GTEX-146FR-1326-SM-5SIAJ	DATA_EVENT.00016088
GTEX-146FR-1426-SM-5SIAV	DATA_EVENT.00016092
GTEX-146FR-1526-SM-5SIB8	DATA_EVENT.00016096
GTEX-146FR-1626-SM-5Q5DS	DATA_EVENT.00016100
GTEX-146FR-1726-SM-5Q5DT	DATA_EVENT.00016104
GTEX-146FR-1826-SM-5QGPF	DATA_EVENT.00016108
GTEX-146FR-1926-SM-5NQA6	DATA_EVENT.00016112
GTEX-146FR-2026-SM-5NQAI	DATA_EVENT.00016116
GTEX-146FR-2426-SM-5NQAU	DATA_EVENT.00016120
GTEX-14753-0003-SM-6WSBF	DATA_EVENT.00051748
GTEX-14753-0011-R10b-SM-5S2WE	DATA_EVENT.00016124
GTEX-14753-0011-R5a-SM-5S2VW	DATA_EVENT.00016128
GTEX-14753-0011-R6b-SM-5S2UD	DATA_EVENT.00016132
GTEX-14753-0011-R8b-SM-5S2U1	DATA_EVENT.00016136
GTEX-14753-0126-SM-5S2TX	DATA_EVENT.00016140
GTEX-14753-0226-SM-5Q5CH	DATA_EVENT.00016144
GTEX-14753-0326-SM-5QGQB	DATA_EVENT.00016148
GTEX-14753-0426-SM-5NQAM	DATA_EVENT.00016152
GTEX-14753-0526-SM-5QGPR	DATA_EVENT.00016156
GTEX-14753-0626-SM-5Q5CY	DATA_EVENT.00016160
GTEX-14753-0726-SM-5QGQO	DATA_EVENT.00016164
GTEX-14753-0926-SM-5Q5BI	DATA_EVENT.00016168
GTEX-14753-1626-SM-5NQ9L	DATA_EVENT.00016172
GTEX-14753-1726-SM-5NQ9X	DATA_EVENT.00016176
GTEX-14753-1926-SM-5NQAA	DATA_EVENT.00016180
GTEX-14753-2426-SM-5LU8U	DATA_EVENT.00016184
GTEX-14753-2526-SM-5LU97	DATA_EVENT.00016188
GTEX-14753-2926-SM-5LU9J	DATA_EVENT.00016192
GTEX-1477Z-0003-SM-6WSBA	DATA_EVENT.00051752
GTEX-1477Z-0005-SM-5PNWD	DATA_EVENT.00016196
GTEX-1477Z-0011-R10b-SM-5S2RF	DATA_EVENT.00016200
GTEX-1477Z-0011-R3b-SM-5PNX9	DATA_EVENT.00016204
GTEX-1477Z-0011-R5b-SM-5PNUO	DATA_EVENT.00016208
GTEX-1477Z-0011-R8b-SM-5S2RG	DATA_EVENT.00016212
GTEX-1477Z-0226-SM-5TDCI	DATA_EVENT.00016216
GTEX-1477Z-0326-SM-7IGLA	DATA_EVENT.00016220
GTEX-1477Z-0626-SM-5NQB7	DATA_EVENT.00016224
GTEX-1477Z-1126-SM-5P9GK	DATA_EVENT.00016228
GTEX-1477Z-1526-SM-5SI9V	DATA_EVENT.00016232
GTEX-1477Z-1626-SM-5SIA8	DATA_EVENT.00016236
GTEX-1477Z-2126-SM-5Q5CM	DATA_EVENT.00016240
GTEX-1477Z-2226-SM-5QGPG	DATA_EVENT.00016244
GTEX-1477Z-2826-SM-5SI9J	DATA_EVENT.00016248
GTEX-147F3-0002-SM-6WSBE	DATA_EVENT.00051756
GTEX-147F3-0005-SM-5N9FI	DATA_EVENT.00016252
GTEX-147F3-0126-SM-5NQBJ	DATA_EVENT.00016256
GTEX-147F3-0226-SM-5NQBV	DATA_EVENT.00016260
GTEX-147F3-0426-SM-5SI8V	DATA_EVENT.00016264
GTEX-147F3-0526-SM-5SI98	DATA_EVENT.00016268
GTEX-147F3-0626-SM-5NQ9I	DATA_EVENT.00016272
GTEX-147F3-0726-SM-5NQ9U	DATA_EVENT.00016276
GTEX-147F3-0826-SM-5NQA7	DATA_EVENT.00016280
GTEX-147F3-1526-SM-5SIAK	DATA_EVENT.00016284
GTEX-147F3-1726-SM-5SIAW	DATA_EVENT.00016288
GTEX-147F3-1926-SM-5SIB9	DATA_EVENT.00016292
GTEX-147F4-0003-SM-6WSBG	DATA_EVENT.00051760
GTEX-147F4-0006-SM-5O99T	DATA_EVENT.00016296
GTEX-147F4-0011-R10b-SM-5S2WC	DATA_EVENT.00016300
GTEX-147F4-0011-R6b-SM-5S2UP	DATA_EVENT.00016304
GTEX-147F4-0011-R8b-SM-5S2UN	DATA_EVENT.00016308
GTEX-147F4-0126-SM-5QGPV	DATA_EVENT.00016312
GTEX-147F4-0226-SM-5QGPW	DATA_EVENT.00016316
GTEX-147F4-0326-SM-5TDCK	DATA_EVENT.00016320
GTEX-147F4-0626-SM-5LUAK	DATA_EVENT.00016324
GTEX-147F4-0726-SM-5TDDD	DATA_EVENT.00016328
GTEX-147F4-0826-SM-5QGRB	DATA_EVENT.00016332
GTEX-147F4-0926-SM-5Q5EO	DATA_EVENT.00016336
GTEX-147F4-1026-SM-5Q5F9	DATA_EVENT.00016340
GTEX-147F4-1126-SM-5TDDE	DATA_EVENT.00016344
GTEX-147F4-1226-SM-5NQAY	DATA_EVENT.00016348
GTEX-147F4-1326-SM-5LU9V	DATA_EVENT.00016352
GTEX-147F4-1426-SM-5LUA8	DATA_EVENT.00016356
GTEX-147F4-2526-SM-5NQBB	DATA_EVENT.00016360
GTEX-147F4-2626-SM-5Q5CS	DATA_EVENT.00016364
GTEX-147F4-2826-SM-5NQBN	DATA_EVENT.00016368
GTEX-147F4-3026-SM-5Q5BJ	DATA_EVENT.00016372
GTEX-147F4-3126-SM-5TDDF	DATA_EVENT.00016376
GTEX-147GR-0003-SM-6WSBC	DATA_EVENT.00051764
GTEX-147GR-0005-SM-5NQAO	DATA_EVENT.00016380
GTEX-147GR-0011-R10b-SM-5S2UM	DATA_EVENT.00016384
GTEX-147GR-0011-R2b-SM-5S2RQ	DATA_EVENT.00016388
GTEX-147GR-0011-R4a-SM-5S2V2	DATA_EVENT.00016392
GTEX-147GR-0011-R6b-SM-5S2RO	DATA_EVENT.00016396
GTEX-147GR-0011-R7a-SM-5S2RP	DATA_EVENT.00016400
GTEX-147GR-0011-R9a-SM-5S2UY	DATA_EVENT.00016404
GTEX-147GR-0126-SM-62LER	DATA_EVENT.00016408
GTEX-147GR-0426-SM-5S2OL	DATA_EVENT.00016412
GTEX-147GR-0526-SM-5S2MY	DATA_EVENT.00016416
GTEX-147GR-0626-SM-5S2PK	DATA_EVENT.00016420
GTEX-147GR-0726-SM-5S2PL	DATA_EVENT.00016424
GTEX-147GR-1226-SM-5TDCL	DATA_EVENT.00016428
GTEX-147GR-1326-SM-7IGLB	DATA_EVENT.00016432
GTEX-147GR-2426-SM-5ZZWQ	DATA_EVENT.00016436
GTEX-147GR-2726-SM-664OO	DATA_EVENT.00016440
GTEX-147GR-2826-SM-5RQK8	DATA_EVENT.00016444
GTEX-147GR-2926-SM-5RQIN	DATA_EVENT.00016448
GTEX-147GR-3026-SM-5S2ML	DATA_EVENT.00016452
GTEX-147GR-3126-SM-5S2PM	DATA_EVENT.00016456
GTEX-147JS-0003-SM-7DRO2	DATA_EVENT.00051768
GTEX-147JS-0006-SM-5NQ7K	DATA_EVENT.00016460
GTEX-147JS-0126-SM-5S2TW	DATA_EVENT.00016464
GTEX-147JS-0226-SM-5S2U9	DATA_EVENT.00016468
GTEX-147JS-0426-SM-5TDD2	DATA_EVENT.00016472
GTEX-147JS-0526-SM-5TDD3	DATA_EVENT.00016476
GTEX-147JS-0626-SM-5TDD4	DATA_EVENT.00016480
GTEX-147JS-0726-SM-5S2UL	DATA_EVENT.00016484
GTEX-147JS-1026-SM-5S2MP	DATA_EVENT.00016488
GTEX-147JS-1126-SM-5RQIW	DATA_EVENT.00016492
GTEX-147JS-1226-SM-5RQK4	DATA_EVENT.00016496
GTEX-147JS-1326-SM-5SI6D	DATA_EVENT.00016500
GTEX-147JS-1526-SM-5ZZWF	DATA_EVENT.00016504
GTEX-147JS-1826-SM-5ZZWG	DATA_EVENT.00016508
GTEX-147JS-2526-SM-5S2Q8	DATA_EVENT.00016512
GTEX-147JS-2626-SM-5S2UX	DATA_EVENT.00016516
GTEX-147JS-2826-SM-5YYA7	DATA_EVENT.00016520
GTEX-148VI-0002-SM-7DROU	DATA_EVENT.00051772
GTEX-148VI-0006-SM-5O9A6	DATA_EVENT.00016524
GTEX-148VI-0226-SM-5RQKA	DATA_EVENT.00016528
GTEX-148VI-0326-SM-5RQK7	DATA_EVENT.00016532
GTEX-148VI-0526-SM-5TDDG	DATA_EVENT.00016536
GTEX-148VI-0626-SM-5TDDH	DATA_EVENT.00016540
GTEX-148VI-0826-SM-5TDDI	DATA_EVENT.00016544
GTEX-148VI-1026-SM-5TDDJ	DATA_EVENT.00016548
GTEX-148VI-1126-SM-5S2QW	DATA_EVENT.00016552
GTEX-148VI-1226-SM-5RQJR	DATA_EVENT.00016556
GTEX-148VI-1626-SM-5SI6E	DATA_EVENT.00016560
GTEX-148VI-1726-SM-5S2W9	DATA_EVENT.00016564
GTEX-148VJ-0002-SM-7DRO4	DATA_EVENT.00051776
GTEX-148VJ-0006-SM-5NQB1	DATA_EVENT.00016568
GTEX-148VJ-0011-R3b-SM-69LQJ	DATA_EVENT.00016572
GTEX-148VJ-0011-R9b-SM-5SI77	DATA_EVENT.00016576
GTEX-148VJ-0126-SM-5TDDN	DATA_EVENT.00016580
GTEX-148VJ-0326-SM-5QGQE	DATA_EVENT.00016584
GTEX-148VJ-0426-SM-5S2V8	DATA_EVENT.00016588
GTEX-148VJ-0626-SM-5LUAW	DATA_EVENT.00016592
GTEX-148VJ-0726-SM-5LU8J	DATA_EVENT.00016596
GTEX-148VJ-0826-SM-5LU8V	DATA_EVENT.00016600
GTEX-148VJ-1026-SM-5LU98	DATA_EVENT.00016604
GTEX-148VJ-1126-SM-5NQBZ	DATA_EVENT.00016608
GTEX-148VJ-1426-SM-5TDE3	DATA_EVENT.00016612
GTEX-148VJ-1526-SM-5Q5DU	DATA_EVENT.00016616
GTEX-148VJ-1626-SM-5QGPH	DATA_EVENT.00016620
GTEX-148VJ-1826-SM-5Q5DV	DATA_EVENT.00016624
GTEX-148VJ-2226-SM-5NQ9M	DATA_EVENT.00016628
GTEX-148VJ-2426-SM-5NQ9Y	DATA_EVENT.00016632
GTEX-148VJ-2526-SM-5TDEI	DATA_EVENT.00016636
GTEX-148VJ-2626-SM-5QGPI	DATA_EVENT.00016640
GTEX-148VJ-2926-SM-5Q5DA	DATA_EVENT.00016644
GTEX-1497J-0004-SM-7DRPQ	DATA_EVENT.00051780
GTEX-1497J-0005-SM-5NQBD	DATA_EVENT.00016648
GTEX-1497J-0126-SM-5Q5BK	DATA_EVENT.00016652
GTEX-1497J-0226-SM-5QGPU	DATA_EVENT.00016656
GTEX-1497J-0326-SM-5Q5CN	DATA_EVENT.00016660
GTEX-1497J-0426-SM-5Q5CO	DATA_EVENT.00016664
GTEX-1497J-0726-SM-5Q5D1	DATA_EVENT.00016668
GTEX-1497J-0826-SM-5NQAJ	DATA_EVENT.00016672
GTEX-1497J-1026-SM-5NQAV	DATA_EVENT.00016676
GTEX-1497J-1226-SM-5Q5BL	DATA_EVENT.00016680
GTEX-1497J-1926-SM-5TDCC	DATA_EVENT.00016684
GTEX-1497J-2126-SM-5NQB8	DATA_EVENT.00016688
GTEX-1497J-2326-SM-5NQBK	DATA_EVENT.00016692
GTEX-1497J-2426-SM-7IGNX	DATA_EVENT.00016696
GTEX-1497J-2526-SM-5TDCE	DATA_EVENT.00016700
GTEX-1497J-2626-SM-5SI9K	DATA_EVENT.00016704
GTEX-1497J-2726-SM-5SI9W	DATA_EVENT.00016708
GTEX-14A5H-0004-SM-7DRO9	DATA_EVENT.00051784
GTEX-14A5H-0006-SM-5O9AI	DATA_EVENT.00016712
GTEX-14A5H-0226-SM-5S2VK	DATA_EVENT.00016716
GTEX-14A5H-0326-SM-5RQIB	DATA_EVENT.00016720
GTEX-14A5H-0426-SM-5QGQF	DATA_EVENT.00016724
GTEX-14A5H-0526-SM-5TDCN	DATA_EVENT.00016728
GTEX-14A5H-0626-SM-5TDCO	DATA_EVENT.00016732
GTEX-14A5H-0726-SM-5Q5DW	DATA_EVENT.00016736
GTEX-14A5H-0826-SM-5QGPJ	DATA_EVENT.00016740
GTEX-14A5H-1626-SM-5SIAN	DATA_EVENT.00016744
GTEX-14A5H-1826-SM-5NQAB	DATA_EVENT.00016748
GTEX-14A5H-2126-SM-7IGNV	DATA_EVENT.00016752
GTEX-14A5H-3026-SM-5RQHV	DATA_EVENT.00016756
GTEX-14A5I-0004-SM-7DRO1	DATA_EVENT.00051788
GTEX-14A5I-0005-SM-5N9FU	DATA_EVENT.00016760
GTEX-14A5I-0126-SM-5TDEA	DATA_EVENT.00016764
GTEX-14A5I-0326-SM-5NQ9J	DATA_EVENT.00016768
GTEX-14A5I-0426-SM-5NQ9V	DATA_EVENT.00016772
GTEX-14A5I-0726-SM-5TDEB	DATA_EVENT.00016776
GTEX-14A5I-1026-SM-5Q5E3	DATA_EVENT.00016780
GTEX-14A5I-1226-SM-5NQBW	DATA_EVENT.00016784
GTEX-14A5I-1326-SM-5SIAQ	DATA_EVENT.00016788
GTEX-14A5I-1726-SM-5QGQ5	DATA_EVENT.00016792
GTEX-14A5I-2126-SM-5NQA8	DATA_EVENT.00016796
GTEX-14A5I-2426-SM-5Q5CP	DATA_EVENT.00016800
GTEX-14A5I-2726-SM-5SIB3	DATA_EVENT.00016804
GTEX-14A5I-2826-SM-5SIBF	DATA_EVENT.00016808
GTEX-14A5I-2926-SM-5Q5CQ	DATA_EVENT.00016812
GTEX-14A5I-3026-SM-5TDEC	DATA_EVENT.00016816
GTEX-14A6H-0003-SM-7DROY	DATA_EVENT.00051792
GTEX-14A6H-0006-SM-5NQ7W	DATA_EVENT.00016820
GTEX-14A6H-0126-SM-5QGPK	DATA_EVENT.00016824
GTEX-14A6H-0226-SM-5Q5DX	DATA_EVENT.00016828
GTEX-14A6H-0326-SM-5NQAN	DATA_EVENT.00016832
GTEX-14A6H-0526-SM-5NQAZ	DATA_EVENT.00016836
GTEX-14A6H-1026-SM-5SIAZ	DATA_EVENT.00016840
GTEX-14A6H-1326-SM-5NQBC	DATA_EVENT.00016844
GTEX-14A6H-2026-SM-5Q5DD	DATA_EVENT.00016848
GTEX-14A6H-2326-SM-5Q5B5	DATA_EVENT.00016852
GTEX-14A6H-2426-SM-5Q5BO	DATA_EVENT.00016856
GTEX-14A6H-2626-SM-5NQBO	DATA_EVENT.00016860
GTEX-14A6H-2726-SM-5QGPL	DATA_EVENT.00016864
GTEX-14A6H-2826-SM-5QGPM	DATA_EVENT.00016868
GTEX-14A6H-5006-SM-7EWE9	DATA_EVENT.00016872
GTEX-14A6H-5010-SM-79OOV	DATA_EVENT.00016876
GTEX-14A6H-5019-SM-793DH	DATA_EVENT.00016880
GTEX-14ABY-0003-SM-7DRQD	DATA_EVENT.00051796
GTEX-14ABY-0005-SM-5O99U	DATA_EVENT.00016884
GTEX-14ABY-0011-R11a-SM-5SI7C	DATA_EVENT.00016888
GTEX-14ABY-0011-R1a-SM-6EU2W	DATA_EVENT.00016892
GTEX-14ABY-0011-R4b-SM-5S2VN	DATA_EVENT.00016896
GTEX-14ABY-0011-R5b-SM-5SI7B	DATA_EVENT.00016900
GTEX-14ABY-0011-R6a-SM-5PNWR	DATA_EVENT.00016904
GTEX-14ABY-0011-R7b-SM-5PNWS	DATA_EVENT.00016908
GTEX-14ABY-0011-R9a-SM-5PNZK	DATA_EVENT.00016912
GTEX-14ABY-0126-SM-62LDI	DATA_EVENT.00016916
GTEX-14ABY-0226-SM-5TDCQ	DATA_EVENT.00016920
GTEX-14ABY-0326-SM-5TDDK	DATA_EVENT.00016924
GTEX-14ABY-0626-SM-5Q5C9	DATA_EVENT.00016928
GTEX-14ABY-0726-SM-5Q5DF	DATA_EVENT.00016932
GTEX-14ABY-0926-SM-5Q5DY	DATA_EVENT.00016936
GTEX-14ABY-1126-SM-5Q5F8	DATA_EVENT.00016940
GTEX-14ABY-1926-SM-62LDJ	DATA_EVENT.00016944
GTEX-14ABY-2026-SM-62LDL	DATA_EVENT.00016948
GTEX-14ABY-2126-SM-5QGQZ	DATA_EVENT.00016952
GTEX-14ABY-3026-SM-664NE	DATA_EVENT.00016956
GTEX-14ABY-3126-SM-664NF	DATA_EVENT.00016960
GTEX-14AS3-0003-SM-7DRO8	DATA_EVENT.00051800
GTEX-14AS3-0006-SM-5NQC2	DATA_EVENT.00016964
GTEX-14AS3-0126-SM-5Q5F4	DATA_EVENT.00016968
GTEX-14AS3-0226-SM-5Q5B6	DATA_EVENT.00016972
GTEX-14AS3-0326-SM-5Q5DB	DATA_EVENT.00016976
GTEX-14AS3-0426-SM-5QGQK	DATA_EVENT.00016980
GTEX-14AS3-0526-SM-5QGQQ	DATA_EVENT.00016984
GTEX-14AS3-0626-SM-5QGQD	DATA_EVENT.00016988
GTEX-14AS3-0726-SM-5S2NY	DATA_EVENT.00016992
GTEX-14AS3-0826-SM-5TDD5	DATA_EVENT.00016996
GTEX-14AS3-0926-SM-5TDD6	DATA_EVENT.00017000
GTEX-14AS3-1026-SM-5TDD7	DATA_EVENT.00017004
GTEX-14AS3-1126-SM-5Q5CR	DATA_EVENT.00017008
GTEX-14AS3-1326-SM-5RQJE	DATA_EVENT.00017012
GTEX-14AS3-1526-SM-5Q5ED	DATA_EVENT.00017016
GTEX-14AS3-1626-SM-5S2OY	DATA_EVENT.00017020
GTEX-14AS3-1726-SM-5RQJV	DATA_EVENT.00017024
GTEX-14AS3-1826-SM-5TDD8	DATA_EVENT.00017028
GTEX-14AS3-2026-SM-5TDD9	DATA_EVENT.00017032
GTEX-14AS3-2126-SM-5S2MK	DATA_EVENT.00017036
GTEX-14AS3-2226-SM-5S2OX	DATA_EVENT.00017040
GTEX-14AS3-2326-SM-5S2NZ	DATA_EVENT.00017044
GTEX-14ASI-0001-SM-7DROX	DATA_EVENT.00051804
GTEX-14ASI-0011-R10b-SM-5S2VZ	DATA_EVENT.00017048
GTEX-14ASI-0011-R11b-SM-6AJBJ	DATA_EVENT.00017052
GTEX-14ASI-0011-R1b-SM-5S2TY	DATA_EVENT.00017056
GTEX-14ASI-0011-R2b-SM-5YY9H	DATA_EVENT.00017060
GTEX-14ASI-0011-R4a-SM-69LQ4	DATA_EVENT.00017064
GTEX-14ASI-0011-R5b-SM-6EU2M	DATA_EVENT.00017068
GTEX-14ASI-0011-R6a-SM-5S2UZ	DATA_EVENT.00017072
GTEX-14ASI-0011-R7b-SM-5YY9G	DATA_EVENT.00017076
GTEX-14ASI-0011-R8b-SM-5S2UB	DATA_EVENT.00017080
GTEX-14ASI-0326-SM-5S2VH	DATA_EVENT.00017084
GTEX-14ASI-0526-SM-5QGQP	DATA_EVENT.00017088
GTEX-14ASI-0726-SM-5Q5DC	DATA_EVENT.00017092
GTEX-14ASI-0826-SM-5Q5EB	DATA_EVENT.00017096
GTEX-14ASI-1126-SM-5QGPN	DATA_EVENT.00017100
GTEX-14ASI-2926-SM-5Q5DG	DATA_EVENT.00017104
GTEX-14ASI-3026-SM-5S2PN	DATA_EVENT.00017108
GTEX-14B4R-0004-SM-7DRQ2	DATA_EVENT.00051808
GTEX-14B4R-0006-SM-5O9A7	DATA_EVENT.00017112
GTEX-14B4R-0126-SM-5TDE4	DATA_EVENT.00017116
GTEX-14B4R-0226-SM-5TDDO	DATA_EVENT.00017120
GTEX-14B4R-0326-SM-5TDDP	DATA_EVENT.00017124
GTEX-14B4R-0426-SM-5Q5EI	DATA_EVENT.00017128
GTEX-14B4R-0526-SM-5QGQT	DATA_EVENT.00017132
GTEX-14B4R-0626-SM-5TDDQ	DATA_EVENT.00017136
GTEX-14B4R-0726-SM-5TDDR	DATA_EVENT.00017140
GTEX-14B4R-1026-SM-5TDDS	DATA_EVENT.00017144
GTEX-14B4R-1226-SM-5TDDT	DATA_EVENT.00017148
GTEX-14B4R-1326-SM-5Q5EZ	DATA_EVENT.00017152
GTEX-14B4R-1426-SM-5Q5CG	DATA_EVENT.00017156
GTEX-14B4R-2026-SM-5QGQL	DATA_EVENT.00017160
GTEX-14BIL-0004-SM-7DRO6	DATA_EVENT.00051812
GTEX-14BIL-0006-SM-5N9F2	DATA_EVENT.00017164
GTEX-14BIL-0011-R10a-SM-5SI75	DATA_EVENT.00017168
GTEX-14BIL-0011-R8b-SM-69LQK	DATA_EVENT.00017172
GTEX-14BIL-0011-R9a-SM-5SI7A	DATA_EVENT.00017176
GTEX-14BIL-0126-SM-5SI92	DATA_EVENT.00017180
GTEX-14BIL-0226-SM-5SI9E	DATA_EVENT.00017184
GTEX-14BIL-0326-SM-5SI9Q	DATA_EVENT.00017188
GTEX-14BIL-0426-SM-5SIA3	DATA_EVENT.00017192
GTEX-14BIL-0926-SM-7DHKN	DATA_EVENT.00017196
GTEX-14BIL-1126-SM-79OMC	DATA_EVENT.00017200
GTEX-14BIL-1226-SM-79OME	DATA_EVENT.00017204
GTEX-14BIL-1326-SM-79OMR	DATA_EVENT.00017208
GTEX-14BIL-1826-SM-7DUEO	DATA_EVENT.00017212
GTEX-14BIL-1926-SM-73KYI	DATA_EVENT.00017216
GTEX-14BIL-2126-SM-73KW3	DATA_EVENT.00017220
GTEX-14BIL-2226-SM-73KWF	DATA_EVENT.00017224
GTEX-14BIL-2426-SM-5QGQR	DATA_EVENT.00017228
GTEX-14BIL-2926-SM-5SIAF	DATA_EVENT.00017232
GTEX-14BIL-3026-SM-7EWD4	DATA_EVENT.00017236
GTEX-14BIM-0002-SM-7DROA	DATA_EVENT.00051816
GTEX-14BIM-0006-SM-5O9AA	DATA_EVENT.00017240
GTEX-14BIM-0011-R11b-SM-5S2RN	DATA_EVENT.00017244
GTEX-14BIM-0011-R1a-SM-69LQI	DATA_EVENT.00017248
GTEX-14BIM-0011-R2b-SM-69LQ6	DATA_EVENT.00017252
GTEX-14BIM-0011-R3b-SM-5S2RL	DATA_EVENT.00017256
GTEX-14BIM-0011-R4b-SM-5S2RK	DATA_EVENT.00017260
GTEX-14BIM-0011-R5b-SM-5S2RM	DATA_EVENT.00017264
GTEX-14BIM-0011-R6b-SM-5S2VB	DATA_EVENT.00017268
GTEX-14BIM-0011-R9a-SM-6LLJL	DATA_EVENT.00017272
GTEX-14BIM-0226-SM-7IGLD	DATA_EVENT.00017276
GTEX-14BIM-0326-SM-5SI9B	DATA_EVENT.00017280
GTEX-14BIM-0426-SM-5SI9N	DATA_EVENT.00017284
GTEX-14BIM-1226-SM-5SIBC	DATA_EVENT.00017288
GTEX-14BIM-1326-SM-7EWD1	DATA_EVENT.00017292
GTEX-14BIM-1626-SM-7EWD2	DATA_EVENT.00017296
GTEX-14BIM-2226-SM-5SI8Y	DATA_EVENT.00017300
GTEX-14BIM-2626-SM-5S2OF	DATA_EVENT.00017304
GTEX-14BIM-2726-SM-5Q5EG	DATA_EVENT.00017308
GTEX-14BIM-3026-SM-7EWCY	DATA_EVENT.00017312
GTEX-14BIM-3126-SM-5Q5C7	DATA_EVENT.00017316
GTEX-14BIM-3226-SM-5RQIQ	DATA_EVENT.00017320
GTEX-14BIN-0004-SM-7DROI	DATA_EVENT.00051820
GTEX-14BIN-0005-SM-5N9FE	DATA_EVENT.00017324
